"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns","mean_move_overlap","max_move_overlap","prop_moves_overlap","prop_overlap_2plus","sd_move_overlap","mean_move_hamming","min_move_hamming","max_move_hamming","sd_move_hamming","mean_local_hamming","min_local_hamming","max_local_hamming","sd_local_hamming","mean_pair_effect","min_pair_effect","max_pair_effect","sd_pair_effect","prop_pair_effect_small","effect_mean_pair_distance","effect_max_pair_distance","effect_sd_pair_distance","comparison_group","z_spatial_dispersion","z_local_change","z_overlap_variability","z_asymmetry","z_components","structural_difficulty_score","difficulty_percentile","difficulty_rank_within_group","difficulty_band","sf_width","sf_height","sf_area","visual_max_chebyshev","visual_max_manhattan","visual_width","visual_height","visual_area","connector_cells","visible_flippers","visible_start_cells","total_visible_cells","visual_density","f_on_s","duplicate_wrapped_f","valid_for_game","visual_complexity_score","elegance_score"
256,"-1:-1|0:-2|2:-1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.88342717995763,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,1.88342717995763,2.23606797749979,0.37847386878915,"F3_R24",-0.296264494765195,1.20158727273643,-1.62834736819732,0.470063395681472,-0.187733155733684,-0.440694350278303,0.405714285714286,105,"medium",3,4,12,2,3,3,4,12,2,3,1,6,0.5,FALSE,FALSE,TRUE,-1.27003532122842,0.829340970950117
257,"-1:0|0:-2|2:-1",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.99071198499986,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,1.99071198499986,2.23606797749979,0.494448128051368,"F3_R24",0.186691328808254,0.0135009805925445,0.610630263073996,0.470063395681472,1.03600889645626,2.31689486461252,0.717142857142857,49,"hard",3,4,12,2,3,3,4,12,2,3,1,6,0.5,FALSE,FALSE,TRUE,-1.27003532122842,3.58693018584094
258,"-1:-1|0:2|2:1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.15847410326978,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.15847410326978,2.82842712474619,0.457370150552575,"F3_R20",1.03767020729549,1.30098994173146,-0.286445949615773,0.254096326721714,1.15311332039411,3.45942384652701,0.9609375,2,"very_hard",4,4,16,2,3,4,4,16,2,3,1,6,0.375,FALSE,FALSE,TRUE,-0.477839101737596,3.9372629482646
259,"-1:-2|0:2|2:1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.15847410326978,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.15847410326978,2.82842712474619,0.457370150552575,"F3_R20",1.03767020729549,1.30098994173146,-0.286445949615773,0.254096326721714,1.15311332039411,3.45942384652701,0.9609375,2,"very_hard",5,4,20,2,3,5,4,20,3,3,1,7,0.35,FALSE,FALSE,TRUE,2.09546373880735,1.36396010771966
260,"-2:-1|0:-2|2:-1",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,1.99071198499986,3,4,2,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,7,6,8,1.01015254455221,7,4,8,1.53007748945791,0.166666666666667,1.99071198499986,2.23606797749979,0.494448128051368,"F3_R16",0.125988846040014,0,0,-1.77606637395844,0.730956741668906,-0.91912078624952,0.318181818181818,23,"easy",3,5,15,2,3,3,5,15,3,3,1,7,0.466666666666667,FALSE,FALSE,TRUE,1.10521846444382,-2.02433925069334
261,"-2:-1|0:-2|2:0",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.11912944035314,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.11912944035314,2.82842712474619,0.459508974922454,"F3_R24",0.764778392367148,1.20158727273643,-1.62834736819732,0.470063395681472,1.03600889645626,1.84409058904398,0.668571428571429,57,"hard",3,5,15,2,3,3,5,15,3,3,1,7,0.466666666666667,FALSE,FALSE,TRUE,1.10521846444382,0.738872124600162
262,"-1:-2|1:2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.29544983912422,4,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,2.29544983912422,2.82842712474619,0.277654539450527,"F3_R24",1.55850648245191,1.20158727273643,0.610630263073996,0.470063395681472,2.2597509486462,6.10053836259,0.991428571428571,1,"very_hard",5,4,20,2,3,5,4,20,3,3,1,7,0.35,FALSE,FALSE,TRUE,2.09546373880735,4.00507462378265
263,"-1:-2|-1:0|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.844082517041,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,4,8,2.02030508910442,7,4,8,1.29315150027968,0.0833333333333333,1.844082517041,2.82842712474619,0.72057727164579,"F3_R24",-0.473379362752714,-1.17458531155134,0.610630263073996,0.470063395681472,-0.187733155733684,-0.755004171282269,0.38,108,"easy",3,3,9,2,3,3,3,9,1,3,1,5,0.555555555555556,FALSE,FALSE,TRUE,-3.64528910690066,2.89028493561839
264,"-1:-2|-1:0|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.01074918370766,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.01074918370766,2.82842712474619,0.590140037840815,"F3_R24",0.276891257868318,0.0135009805925445,0.610630263073996,0.470063395681472,1.03600889645626,2.40709479367259,0.74,45,"hard",3,4,12,2,3,3,4,12,2,3,1,6,0.5,FALSE,FALSE,TRUE,-1.27003532122842,3.67713011490101
265,"-1:-1|-1:0|-1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.60838025664548,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,6,6,0,7,4,8,1.29315150027968,0.0833333333333333,1.60838025664548,2.23606797749979,0.543815722501309,"F3_R24",-1.53442224988506,-1.17458531155134,0.610630263073996,0.470063395681472,-0.187733155733684,-1.81604705841461,0.265714285714286,128,"easy",4,2,8,2,3,4,2,8,1,3,1,5,0.625,FALSE,FALSE,TRUE,-3.84333816177336,2.02729110335875
266,"-1:-2|-1:0|0:1",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.64772491956211,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.64772491956211,2.23606797749979,0.584810317406282,"F3_R20",-1.48159541273053,-1.26156600410324,-0.286445949615773,0.254096326721714,-0.209656967344384,-2.98516800707221,0.1484375,54,"very_easy",4,2,8,2,3,4,2,8,1,3,1,5,0.625,FALSE,FALSE,TRUE,-3.84333816177336,0.858170154701158
267,"-1:-1|0:1|2:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895,"F3_R24",0.0145077717461157,0.0135009805925445,-1.62834736819732,0.470063395681472,-0.187733155733684,-1.31800837591088,0.334285714285714,114,"easy",3,4,12,2,3,3,4,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,1.73313356637166
268,"-1:-2|-1:0|2:1",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.08943850954093,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.08943850954093,2.82842712474619,0.600912687348894,"F3_R20",0.69715278037246,0.019711968814113,-0.286445949615773,0.254096326721714,1.15311332039411,1.83762844668662,0.7734375,14,"hard",4,4,16,2,3,4,4,16,2,3,1,6,0.375,FALSE,FALSE,TRUE,-0.477839101737596,2.31546754842422
269,"-1:-2|-1:0|-1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,1.74535599249993,2,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,6,6,0,7,4,8,1.29315150027968,0.0833333333333333,1.74535599249993,2.23606797749979,0.586923292546395,"F3_R24",-0.917809027787815,-1.17458531155134,0.610630263073996,-2.11528528056662,-0.187733155733684,-3.78478251256547,0.1,157,"very_easy",5,2,10,2,3,5,2,10,2,3,1,6,0.6,FALSE,FALSE,TRUE,-1.66613343097383,-2.11864908159163
270,"-1:-2|-1:0|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.81439158622878,2,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,7,6,8,1.01015254455221,7,4,8,1.53007748945791,0.166666666666667,1.81439158622878,2.23606797749979,0.49957962947528,"F3_R16",-0.454791850128519,0,0,0.546481961217982,-0.224909766667356,-0.133219655577893,0.5,17,"medium",5,2,10,2,3,5,2,10,2,3,1,6,0.6,FALSE,FALSE,TRUE,-1.66613343097383,1.53291377539594
271,"-1:-2|-1:0|1:2",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.08943850954093,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,7,6,8,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,2.08943850954093,2.82842712474619,0.600912687348894,"F3_R24",0.631120993843356,0.0135009805925445,0.610630263073996,0.470063395681472,1.03600889645626,2.76132452964763,0.808571428571429,33,"very_hard",5,3,15,2,3,5,3,15,2,3,1,6,0.4,FALSE,FALSE,TRUE,-0.675888156610302,3.43721268625793
272,"-1:-2|1:0|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.98215370449869,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,4,8,2.02030508910442,7,4,8,1.29315150027968,0.0833333333333333,1.98215370449869,2.82842712474619,0.827816422940811,"F3_R24",0.148165170269907,-1.17458531155134,0.610630263073996,0.470063395681472,-0.187733155733684,-0.133459638259648,0.442857142857143,97,"medium",3,4,12,2,3,3,4,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,2.91768230402289
273,"-1:-1|-1:2|1:0",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.95246277368648,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895,"F3_R20",0.0215212314175206,0.019711968814113,-0.286445949615773,0.254096326721714,-0.209656967344384,-0.200773390006809,0.3671875,40,"easy",4,3,12,2,3,4,3,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,2.85036855227573
274,"-1:-2|0:1|1:0",3,TRUE,2,0,1,"mixed",1.4120226591666,2.23606797749979,1.66666666666667,3,2,1.78579610701981,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.78579610701981,2.82842712474619,0.757046046805256,"F3_R24",-0.735762848874916,-1.17458531155134,-1.62834736819732,0.470063395681472,-0.187733155733684,-3.25636528867579,0.154285714285714,147,"very_easy",4,3,12,2,3,4,3,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,-0.205223346393251
275,"-1:-1|-1:0|1:2",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.88452263156088,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.88452263156088,2.82842712474619,0.859237651271078,"F3_R20",-0.313592890614384,-1.26156600410324,-0.286445949615773,0.254096326721714,-0.209656967344384,-1.81716548495606,0.2421875,48,"easy",4,3,12,2,3,4,3,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,1.23397645732648
276,"-1:-2|-1:2|1:0",3,TRUE,1,0,2,"mixed",1.82404531833319,2.23606797749979,2.33333333333333,3,2,2.02149836741533,2,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,2.02149836741533,2.82842712474619,0.834417893291247,"F3_R24",0.325280038257427,-1.17458531155134,-1.62834736819732,-2.11528528056662,-0.187733155733684,-4.78067107779154,0.0828571428571429,161,"very_easy",5,3,15,2,3,5,3,15,2,3,1,6,0.4,FALSE,FALSE,TRUE,-0.675888156610302,-4.10478292118124
277,"-1:-2|0:2|1:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.95246277368648,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.95246277368648,2.82842712474619,0.652278269484895,"F3_R24",0.0145077717461157,0.0135009805925445,-1.62834736819732,0.470063395681472,-0.187733155733684,-1.31800837591088,0.334285714285714,114,"easy",5,3,15,2,3,5,3,15,2,3,1,6,0.4,FALSE,FALSE,TRUE,-0.675888156610302,-0.642120219300574
278,"-1:-1|-1:2|2:0",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.11912944035314,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.11912944035314,2.82842712474619,0.459508974922454,"F3_R20",0.8436030217195,1.30098994173146,-0.286445949615773,0.254096326721714,1.15311332039411,3.26535666095101,0.9140625,6,"very_hard",4,4,16,2,3,4,4,16,2,3,1,6,0.375,FALSE,FALSE,TRUE,-0.477839101737596,3.74319576268861
279,"-1:-2|0:1|2:0",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,2.08943850954093,3,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.08943850954093,2.82842712474619,0.600912687348894,"F3_R20",0.69715278037246,0.019711968814113,-0.286445949615773,0.254096326721714,1.15311332039411,1.83762844668662,0.7734375,14,"hard",4,4,16,2,3,4,4,16,2,3,1,6,0.375,FALSE,FALSE,TRUE,-0.477839101737596,2.31546754842422
280,"-1:-1|0:-2|2:1",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,2.12022489195639,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,2.12022489195639,2.82842712474619,0.636848246471795,"F3_R24",0.769709703292529,1.20158727273643,0.610630263073996,0.470063395681472,-0.187733155733684,2.86425747905074,0.837142857142857,28,"very_hard",4,4,16,2,3,4,4,16,2,3,1,6,0.375,FALSE,FALSE,TRUE,-0.477839101737596,3.34209658078834
281,"-1:-2|-1:2|2:0",3,TRUE,1,0,2,"mixed",2.15737865166653,2.23606797749979,2.66666666666667,3,2,2.18816503408199,3,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,2.18816503408199,2.82842712474619,0.674033040989193,"F3_R24",1.07555065887846,0.0135009805925445,-1.62834736819732,-2.11528528056662,1.03600889645626,-1.61857211283669,0.282857142857143,126,"easy",5,4,20,2,3,5,4,20,3,3,1,7,0.35,FALSE,FALSE,TRUE,2.09546373880735,-3.71403585164404
282,"-1:-2|0:2|2:0",3,TRUE,2,0,1,"mixed",2.07868932583326,2.23606797749979,2.33333333333333,3,2,2.21785596489421,3,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,2.21785596489421,2.82842712474619,0.545286991207202,"F3_R24",1.20920805740225,1.20158727273643,0.610630263073996,0.470063395681472,1.03600889645626,4.5274978853504,0.968571428571429,5,"very_hard",5,4,20,2,3,5,4,20,3,3,1,7,0.35,FALSE,FALSE,TRUE,2.09546373880735,2.43203414654305
283,"-1:-1|-1:0|2:-1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.64772491956211,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.64772491956211,2.23606797749979,0.584810317406282,"F3_R20",-1.48159541273053,-1.26156600410324,-0.286445949615773,0.254096326721714,-0.209656967344384,-2.98516800707221,0.1484375,54,"very_easy",2,4,8,2,3,2,4,8,1,3,1,5,0.625,FALSE,FALSE,TRUE,-3.84333816177336,0.858170154701158
284,"-1:-1|-1:1|2:-1",3,TRUE,0,2,1,"off_axis",1.68816503408199,2.23606797749979,2.33333333333333,3,2,1.98215370449869,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,1.98215370449869,2.82842712474619,0.534116120418135,"F3_R20",0.16797147276456,1.30098994173146,-0.286445949615773,0.254096326721714,-0.209656967344384,1.22695482425758,0.5859375,26,"medium",3,4,12,2,3,3,4,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,4.27809676654012
285,"-1:-1|-1:2|2:-1",3,TRUE,0,1,2,"off_axis",1.96211650579089,2.23606797749979,2.66666666666667,3,2,2.11912944035314,3,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,2.11912944035314,2.82842712474619,0.459508974922454,"F3_R24",0.764778392367148,1.20158727273643,-1.62834736819732,-2.11528528056662,1.03600889645626,-0.741258087204114,0.397142857142857,106,"easy",4,4,16,2,3,4,4,16,2,3,1,6,0.375,FALSE,FALSE,TRUE,-0.477839101737596,-0.263418985466518
286,"-1:-1|-1:2|0:-2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.74645144410318,1,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,1.74645144410318,2.23606797749979,0.374017144082867,"F3_R16",-0.678579473775652,0.908295106229247,0,0.546481961217982,-1.18077627500362,-0.404578681332041,0.439393939393939,19,"medium",5,2,10,2,3,5,2,10,2,3,1,6,0.6,FALSE,FALSE,TRUE,-1.66613343097383,1.26155474964179
287,"-1:-1|-1:0|2:1",3,TRUE,1,1,1,"mixed",1.5500938466243,2.23606797749979,2,3,2,1.78579610701981,2,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.78579610701981,2.82842712474619,0.757046046805256,"F3_R24",-0.735762848874916,-1.17458531155134,-1.62834736819732,0.470063395681472,-0.187733155733684,-3.25636528867579,0.154285714285714,147,"very_easy",3,4,12,2,3,3,4,12,1,3,1,5,0.416666666666667,FALSE,FALSE,TRUE,-3.05114194228254,-0.205223346393251
288,"-1:-2|0:1|0:2",3,TRUE,2,0,1,"mixed",1.74535599249993,2.23606797749979,2,3,2,1.64772491956211,1,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,6,4,8,2.02030508910442,7,4,8,1.29315150027968,0.0833333333333333,1.64772491956211,2.23606797749979,0.584810317406282,"F3_R24",-1.35730738189754,-1.17458531155134,0.610630263073996,0.470063395681472,-1.41147520792363,-2.86267424261703,0.191428571428571,141,"very_easy",5,2,10,2,3,5,2,10,1,3,1,5,0.5,FALSE,FALSE,TRUE,-3.44724005202795,0.584565809410919
289,"-1:-1|0:-2|1:2",3,TRUE,1,1,1,"mixed",1.88342717995763,2.23606797749979,2.33333333333333,3,2,1.88452263156088,1,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,1.88452263156088,2.82842712474619,0.581626462054331,"F3_R24",-0.291333183839814,1.20158727273643,0.610630263073996,0.470063395681472,-1.41147520792363,0.579472539728457,0.534285714285714,81,"medium",5,3,15,2,3,5,3,15,2,3,1,6,0.4,FALSE,FALSE,TRUE,-0.675888156610302,1.25536069633876
290,"-1:-1|0:-2|0:-1",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.30473785412437,1,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,5,4,6,1.01015254455221,7,4,8,1.29315150027968,0.0833333333333333,1.30473785412437,2,0.396473149680955,"F3_R24",-2.90130609260333,-2.36267160369522,0.610630263073996,0.470063395681472,-1.41147520792363,-5.59475924546671,0.0457142857142857,168,"very_easy",3,2,6,2,2,3,2,6,0,3,1,4,0.666666666666667,FALSE,FALSE,TRUE,-6.0205428925729,0.425783647106189
291,"-1:-1|0:-2|1:-1",3,TRUE,1,2,0,"mixed",1.60947570824873,2,2,2,2,1.60947570824873,1,4,2,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,1.60947570824873,2,0.302498815648423,"F3_R16",-1.12976302248704,0.908295106229247,0,-1.77606637395844,-1.18077627500362,-3.17831056521986,0.0909090909090909,31,"very_easy",3,3,9,2,2,3,3,9,1,3,1,5,0.555555555555556,FALSE,FALSE,TRUE,-3.64528910690066,0.466978541680803
292,"-2:0|-1:-1|0:-2",3,TRUE,2,1,0,"mixed",1.80473785412437,2,2,2,2,1.84517796864425,1,4,2,24,1,FALSE,24,16777216,1,2,25,25,0.5,2,0.416666666666667,0.0833333333333333,0.64657575013984,7,4,8,1.29315150027968,8,8,8,0,7,4,8,1.29315150027968,0.0833333333333333,1.84517796864425,2.82842712474619,0.560697705395584,"F3_R24",-0.468448051827333,1.20158727273643,0.610630263073996,-2.11528528056662,-1.41147520792363,-2.18299100450716,0.248571428571429,132,"easy",3,3,9,2,2,3,3,9,2,3,1,6,0.666666666666667,FALSE,FALSE,TRUE,-1.86418248584654,-0.31880851866062
293,"-1:-1|-1:0|0:-2",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.51074918370766,1,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,6,6,6,0,7,6,8,1.00167084494127,0,1.51074918370766,2.23606797749979,0.511042351192105,"F3_R20",-2.15722696168547,-1.26156600410324,-0.286445949615773,0.254096326721714,-1.57242725508288,-5.02356984376564,0.0546875,60,"very_easy",3,2,6,2,2,3,2,6,1,3,1,5,0.833333333333333,FALSE,FALSE,TRUE,-4.23943627151878,-0.784133572246862
294,"-1:-1|0:-2|1:0",3,TRUE,2,1,0,"mixed",1.47140452079103,2,1.66666666666667,2,2,1.71676051329096,1,8,1,24,1,FALSE,24,16777216,1,2,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,7,6,8,1.01015254455221,7,6,8,1.00167084494127,0,1.71676051329096,2.23606797749979,0.513108183530476,"F3_R24",-1.04653511538623,0.0135009805925445,-1.62834736819732,0.470063395681472,-1.41147520792363,-3.60279331523316,0.125714285714286,152,"very_easy",3,3,9,2,2,3,3,9,1,3,1,5,0.555555555555556,FALSE,FALSE,TRUE,-3.64528910690066,0.0424957916674993
295,"-1:-1|0:-2|2:0",3,TRUE,2,1,0,"mixed",1.80473785412437,2,2,2,2,1.98215370449869,2,8,1,20,5,FALSE,20,1048576,5,32,25,25,0.5,1,0.5,0,0.500835422470633,7,6,8,1.00167084494127,8,8,8,0,7,6,8,1.00167084494127,0,1.98215370449869,2.82842712474619,0.534116120418135,"F3_R20",0.16797147276456,1.30098994173146,-0.286445949615773,0.254096326721714,-0.209656967344384,1.22695482425758,0.5859375,26,"medium",3,4,12,2,2,3,4,12,2,3,1,6,0.5,FALSE,FALSE,TRUE,-1.27003532122842,2.496990145486
296,"-1:-1|-1:1|0:-2",3,TRUE,1,2,0,"mixed",1.60947570824873,2,2,2,2,1.74645144410318,1,8,1,16,9,FALSE,16,65536,9,512,25,25,0.5,2,0.333333333333333,0.166666666666667,0.765038744728955,7,4,8,1.53007748945791,8,8,8,0,7,4,8,1.53007748945791,0.166666666666667,1.74645144410318,2.23606797749979,0.374017144082867,"F3_R16",-0.678579473775652,0.908295106229247,0,0.546481961217982,-1.18077627500362,-0.404578681332041,0.439393939393939,19,"medium",4,2,8,2,2,4,2,8,1,3,1,5,0.625,FALSE,FALSE,TRUE,-3.84333816177336,3.43875948044132
